2026-04-28 18:40:49.127 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-04-29 13:42:08.248 [http-nio-8080-exec-6] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: GET, URI: /api/admonitor/admin/advertisement/findAllAdmonitorAdminAdvertisement, Controller: AdmonitorAdminAdvertisementController.findAllAdmonitorAdminAdvertisement, IP: 0:0:0:0:0:0:0:1, Params: {"_t":"1777441328083"}
2026-04-29 13:42:08.291 [http-nio-8080-exec-6] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: AdmonitorAdminAdvertisementServiceImpl, 方法: findAllAdmonitorAdminAdvertisement, 参数: 无参数
2026-04-29 13:42:08.358 [http-nio-8080-exec-6] INFO  c.z.e.s.i.a.AdmonitorAdminAdvertisementServiceImpl - 从缓存查询所有广告成功
2026-04-29 13:42:08.359 [http-nio-8080-exec-6] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service完成】类: AdmonitorAdminAdvertisementServiceImpl, 方法: findAllAdmonitorAdminAdvertisement, 返回值: [{"advertisementId":1,"advertisementName":"华为手机1","advertisementUrl":"https://ts2.tc.mm.bing.net/th/id/OIP-C.9hB59eg5ODjsS16R_NMQVAHaFl?cb=ucfimg2&ucfimg=1&rs=1&pid=ImgDetMain&o=7&rm=3","advertisementLink":"https://www.huawei.com/cn/","advertisementStartedTime":1751990400000,"advertisementEndTime":1786464000000}], 耗时: 67ms
2026-04-29 13:42:08.435 [http-nio-8080-exec-6] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求结束】Method: GET, URI: /api/admonitor/admin/advertisement/findAllAdmonitorAdminAdvertisement, Controller: AdmonitorAdminAdvertisementController.findAllAdmonitorAdminAdvertisement, Status: 200, Duration: 187ms
2026-04-29 13:42:27.781 [http-nio-8080-exec-8] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==>  Preparing: SELECT admin_id,admin_account,admin_username,admin_email,admin_phone,admin_password,admin_image,admin_introduce,admin_state,admin_loginTime,deleted FROM admin_admin WHERE admin_id=? AND deleted=0
2026-04-29 13:42:27.781 [http-nio-8080-exec-7] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==>  Preparing: SELECT admin_id,admin_account,admin_username,admin_email,admin_phone,admin_password,admin_image,admin_introduce,admin_state,admin_loginTime,deleted FROM admin_admin WHERE admin_id=? AND deleted=0
2026-04-29 13:42:27.782 [http-nio-8080-exec-8] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==> Parameters: 1(Integer)
2026-04-29 13:42:27.782 [http-nio-8080-exec-7] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==> Parameters: 1(Integer)
2026-04-29 13:42:27.819 [http-nio-8080-exec-8] DEBUG c.z.e.m.m.a.AdminMapper.selectById - <==      Total: 1
2026-04-29 13:42:27.820 [http-nio-8080-exec-7] DEBUG c.z.e.m.m.a.AdminMapper.selectById - <==      Total: 1
2026-04-29 13:42:27.820 [http-nio-8080-exec-8] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==>  Preparing: select * from admin_admin left join admin_admin_role on admin_admin.admin_id = admin_admin_role.adminId left join admin_role on admin_admin_role.roleId = admin_role.role_id and admin_role.deleted = 0 left join admin_role_permission on admin_role.role_id = admin_role_permission.roleId left join admin_permission on admin_role_permission.permissionId = admin_permission.permission_id and admin_permission.deleted = 0 where admin_admin.admin_id = ? and admin_admin.deleted = 0
2026-04-29 13:42:27.820 [http-nio-8080-exec-7] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==>  Preparing: select * from admin_admin left join admin_admin_role on admin_admin.admin_id = admin_admin_role.adminId left join admin_role on admin_admin_role.roleId = admin_role.role_id and admin_role.deleted = 0 left join admin_role_permission on admin_role.role_id = admin_role_permission.roleId left join admin_permission on admin_role_permission.permissionId = admin_permission.permission_id and admin_permission.deleted = 0 where admin_admin.admin_id = ? and admin_admin.deleted = 0
2026-04-29 13:42:27.821 [http-nio-8080-exec-7] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==> Parameters: 1(Integer)
2026-04-29 13:42:27.821 [http-nio-8080-exec-8] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==> Parameters: 1(Integer)
2026-04-29 13:42:27.858 [http-nio-8080-exec-8] DEBUG c.z.e.m.m.a.A.findAdminInfoById - <==      Total: 1
2026-04-29 13:42:27.858 [http-nio-8080-exec-7] DEBUG c.z.e.m.m.a.A.findAdminInfoById - <==      Total: 1
2026-04-29 13:42:27.862 [http-nio-8080-exec-8] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: GET, URI: /api/admin/industryMap/findAllIndustryMap, Controller: AdminIndustryMapController.findAllIndustryMap, IP: 0:0:0:0:0:0:0:1, Params: {"_t":"1777441347697"}
2026-04-29 13:42:27.862 [http-nio-8080-exec-7] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: POST, URI: /api/admin/recruitPosition/queryRecruitPositionPage, Controller: AdminRecruitPositionController.queryRecruitPositionPage, IP: 0:0:0:0:0:0:0:1, Params: {"pageSize":"10","pageNum":"1"}
2026-04-29 13:42:27.901 [http-nio-8080-exec-8] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: IndustryMapServiceImpl, 方法: findAllIndustryMap, 参数: 无参数
2026-04-29 13:42:27.909 [http-nio-8080-exec-7] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: RecruitPositionServiceImpl, 方法: queryRecruitPositionPage, 参数: [1,10,{"recruitPositionName":""}]
2026-04-29 13:42:27.940 [http-nio-8080-exec-8] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service完成】类: IndustryMapServiceImpl, 方法: findAllIndustryMap, 返回值: [{"industryMapIndustryCode":1,"industryMapIndustryName":"暂未明确","createdTime":1767024000000,"updatedTime":1767024000000},{"industryMapIndustryCode":2,"industryMapIndustryName":"金融","createdTime":1765555200000,"updatedTime":1765555200000},{"industryMapIndustryCode":3,"industryMapIndustryName":"互联网","createdTime":1765555200000,"updatedTime":1765555200000}], 耗时: 37ms
2026-04-29 13:42:27.973 [http-nio-8080-exec-7] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service完成】类: RecruitPositionServiceImpl, 方法: queryRecruitPositionPage, 返回值: {"records":[{"recruitPositionId":1,"recruitPositionName":"暂未明确","createdTime":1767024000000,"updatedTime":1767024000000,"recruitPositionIndustryCode":1,"recruitPositionIndustryName":"暂未明确","minMonthSalary":0.01,"maxMonthSalary":0.01,"weekWorkDayNum":1,"goodWelfare":"暂未明确"},{"recruitPositionId":2,"recruitPositionName":"java开发工程师","createdTime":1765555200000,"updatedTime":1765555200000,"recruitPositionIndustryCode":3,"recruitPositionIndustryName":"互联网","minMonthSalary":2000,"maxMonthSalary":10000,"weekWorkDayNum":6,"goodWelfare":"五险一金"}],"total":2,"size":10,"current":1}, 耗时: 59ms
2026-04-29 13:42:28.014 [http-nio-8080-exec-8] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求结束】Method: GET, URI: /api/admin/industryMap/findAllIndustryMap, Controller: AdminIndustryMapController.findAllIndustryMap, Status: 200, Duration: 152ms
2026-04-29 13:42:28.065 [http-nio-8080-exec-7] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求结束】Method: POST, URI: /api/admin/recruitPosition/queryRecruitPositionPage, Controller: AdminRecruitPositionController.queryRecruitPositionPage, Status: 200, Duration: 203ms
2026-04-29 13:42:28.984 [http-nio-8080-exec-9] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==>  Preparing: SELECT admin_id,admin_account,admin_username,admin_email,admin_phone,admin_password,admin_image,admin_introduce,admin_state,admin_loginTime,deleted FROM admin_admin WHERE admin_id=? AND deleted=0
2026-04-29 13:42:28.985 [http-nio-8080-exec-9] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==> Parameters: 1(Integer)
2026-04-29 13:42:29.023 [http-nio-8080-exec-9] DEBUG c.z.e.m.m.a.AdminMapper.selectById - <==      Total: 1
2026-04-29 13:42:29.025 [http-nio-8080-exec-9] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==>  Preparing: select * from admin_admin left join admin_admin_role on admin_admin.admin_id = admin_admin_role.adminId left join admin_role on admin_admin_role.roleId = admin_role.role_id and admin_role.deleted = 0 left join admin_role_permission on admin_role.role_id = admin_role_permission.roleId left join admin_permission on admin_role_permission.permissionId = admin_permission.permission_id and admin_permission.deleted = 0 where admin_admin.admin_id = ? and admin_admin.deleted = 0
2026-04-29 13:42:29.025 [http-nio-8080-exec-9] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==> Parameters: 1(Integer)
2026-04-29 13:42:29.064 [http-nio-8080-exec-9] DEBUG c.z.e.m.m.a.A.findAdminInfoById - <==      Total: 1
2026-04-29 13:42:29.068 [http-nio-8080-exec-9] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: GET, URI: /api/admin/recruitPosition/queryRecruitPosition, Controller: AdminRecruitPositionController.queryRecruitPosition, IP: 0:0:0:0:0:0:0:1, Params: {"recruitPositionId":"1","_t":"1777441348906"}
2026-04-29 13:42:29.105 [http-nio-8080-exec-9] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: RecruitPositionServiceImpl, 方法: queryRecruitPosition, 参数: [1]
2026-04-29 13:42:29.146 [http-nio-8080-exec-9] DEBUG c.z.e.m.m.a.R.findRecruitPositionInfoById - ==>  Preparing: select * from general_recruitPosition left join general_industryMap on general_recruitPosition.recruitPosition_industryCode = general_industryMap.industryMap_industryCode where general_recruitPosition.recruitPosition_id = ?
2026-04-29 13:42:29.147 [http-nio-8080-exec-9] DEBUG c.z.e.m.m.a.R.findRecruitPositionInfoById - ==> Parameters: 1(Integer)
2026-04-29 13:42:29.188 [http-nio-8080-exec-9] DEBUG c.z.e.m.m.a.R.findRecruitPositionInfoById - <==      Total: 1
2026-04-29 13:42:29.237 [http-nio-8080-exec-9] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service完成】类: RecruitPositionServiceImpl, 方法: queryRecruitPosition, 返回值: {"recruitPositionId":1,"recruitPositionName":"暂未明确","createdTime":1767024000000,"updatedTime":1767024000000,"recruitPositionIndustryCode":1,"recruitPositionIndustryName":"暂未明确","minMonthSalary":0.01,"maxMonthSalary":0.01,"weekWorkDayNum":1,"goodWelfare":"暂未明确"}, 耗时: 130ms
2026-04-29 13:42:29.314 [http-nio-8080-exec-9] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求结束】Method: GET, URI: /api/admin/recruitPosition/queryRecruitPosition, Controller: AdminRecruitPositionController.queryRecruitPosition, Status: 200, Duration: 247ms
2026-04-29 13:42:31.129 [http-nio-8080-exec-5] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==>  Preparing: SELECT admin_id,admin_account,admin_username,admin_email,admin_phone,admin_password,admin_image,admin_introduce,admin_state,admin_loginTime,deleted FROM admin_admin WHERE admin_id=? AND deleted=0
2026-04-29 13:42:31.129 [http-nio-8080-exec-5] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==> Parameters: 1(Integer)
2026-04-29 13:42:31.167 [http-nio-8080-exec-5] DEBUG c.z.e.m.m.a.AdminMapper.selectById - <==      Total: 1
2026-04-29 13:42:31.169 [http-nio-8080-exec-5] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==>  Preparing: select * from admin_admin left join admin_admin_role on admin_admin.admin_id = admin_admin_role.adminId left join admin_role on admin_admin_role.roleId = admin_role.role_id and admin_role.deleted = 0 left join admin_role_permission on admin_role.role_id = admin_role_permission.roleId left join admin_permission on admin_role_permission.permissionId = admin_permission.permission_id and admin_permission.deleted = 0 where admin_admin.admin_id = ? and admin_admin.deleted = 0
2026-04-29 13:42:31.170 [http-nio-8080-exec-5] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==> Parameters: 1(Integer)
2026-04-29 13:42:31.208 [http-nio-8080-exec-5] DEBUG c.z.e.m.m.a.A.findAdminInfoById - <==      Total: 1
2026-04-29 13:42:31.211 [http-nio-8080-exec-5] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: GET, URI: /api/admin/recruitPosition/queryRecruitPosition, Controller: AdminRecruitPositionController.queryRecruitPosition, IP: 0:0:0:0:0:0:0:1, Params: {"recruitPositionId":"1","_t":"1777441351050"}
2026-04-29 13:42:31.250 [http-nio-8080-exec-5] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: RecruitPositionServiceImpl, 方法: queryRecruitPosition, 参数: [1]
2026-04-29 13:42:31.287 [http-nio-8080-exec-5] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service完成】类: RecruitPositionServiceImpl, 方法: queryRecruitPosition, 返回值: {"recruitPositionId":1,"recruitPositionName":"暂未明确","createdTime":1767024000000,"updatedTime":1767024000000,"recruitPositionIndustryCode":1,"recruitPositionIndustryName":"暂未明确","minMonthSalary":0.01,"maxMonthSalary":0.01,"weekWorkDayNum":1,"goodWelfare":"暂未明确"}, 耗时: 36ms
2026-04-29 13:42:31.362 [http-nio-8080-exec-5] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求结束】Method: GET, URI: /api/admin/recruitPosition/queryRecruitPosition, Controller: AdminRecruitPositionController.queryRecruitPosition, Status: 200, Duration: 151ms
2026-04-29 13:46:32.648 [http-nio-8080-exec-2] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==>  Preparing: SELECT admin_id,admin_account,admin_username,admin_email,admin_phone,admin_password,admin_image,admin_introduce,admin_state,admin_loginTime,deleted FROM admin_admin WHERE admin_id=? AND deleted=0
2026-04-29 13:46:32.648 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==>  Preparing: SELECT admin_id,admin_account,admin_username,admin_email,admin_phone,admin_password,admin_image,admin_introduce,admin_state,admin_loginTime,deleted FROM admin_admin WHERE admin_id=? AND deleted=0
2026-04-29 13:46:32.649 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==> Parameters: 1(Integer)
2026-04-29 13:46:32.649 [http-nio-8080-exec-2] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==> Parameters: 1(Integer)
2026-04-29 13:46:32.652 [http-nio-8080-exec-1] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==>  Preparing: SELECT admin_id,admin_account,admin_username,admin_email,admin_phone,admin_password,admin_image,admin_introduce,admin_state,admin_loginTime,deleted FROM admin_admin WHERE admin_id=? AND deleted=0
2026-04-29 13:46:32.653 [http-nio-8080-exec-1] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==> Parameters: 1(Integer)
2026-04-29 13:46:32.771 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.AdminMapper.selectById - <==      Total: 1
2026-04-29 13:46:32.771 [http-nio-8080-exec-2] DEBUG c.z.e.m.m.a.AdminMapper.selectById - <==      Total: 1
2026-04-29 13:46:32.771 [http-nio-8080-exec-2] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==>  Preparing: select * from admin_admin left join admin_admin_role on admin_admin.admin_id = admin_admin_role.adminId left join admin_role on admin_admin_role.roleId = admin_role.role_id and admin_role.deleted = 0 left join admin_role_permission on admin_role.role_id = admin_role_permission.roleId left join admin_permission on admin_role_permission.permissionId = admin_permission.permission_id and admin_permission.deleted = 0 where admin_admin.admin_id = ? and admin_admin.deleted = 0
2026-04-29 13:46:32.771 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==>  Preparing: select * from admin_admin left join admin_admin_role on admin_admin.admin_id = admin_admin_role.adminId left join admin_role on admin_admin_role.roleId = admin_role.role_id and admin_role.deleted = 0 left join admin_role_permission on admin_role.role_id = admin_role_permission.roleId left join admin_permission on admin_role_permission.permissionId = admin_permission.permission_id and admin_permission.deleted = 0 where admin_admin.admin_id = ? and admin_admin.deleted = 0
2026-04-29 13:46:32.772 [http-nio-8080-exec-1] DEBUG c.z.e.m.m.a.AdminMapper.selectById - <==      Total: 1
2026-04-29 13:46:32.772 [http-nio-8080-exec-2] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==> Parameters: 1(Integer)
2026-04-29 13:46:32.772 [http-nio-8080-exec-1] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==>  Preparing: select * from admin_admin left join admin_admin_role on admin_admin.admin_id = admin_admin_role.adminId left join admin_role on admin_admin_role.roleId = admin_role.role_id and admin_role.deleted = 0 left join admin_role_permission on admin_role.role_id = admin_role_permission.roleId left join admin_permission on admin_role_permission.permissionId = admin_permission.permission_id and admin_permission.deleted = 0 where admin_admin.admin_id = ? and admin_admin.deleted = 0
2026-04-29 13:46:32.772 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==> Parameters: 1(Integer)
2026-04-29 13:46:32.773 [http-nio-8080-exec-1] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==> Parameters: 1(Integer)
2026-04-29 13:46:32.812 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.A.findAdminInfoById - <==      Total: 1
2026-04-29 13:46:32.812 [http-nio-8080-exec-2] DEBUG c.z.e.m.m.a.A.findAdminInfoById - <==      Total: 1
2026-04-29 13:46:32.812 [http-nio-8080-exec-1] DEBUG c.z.e.m.m.a.A.findAdminInfoById - <==      Total: 1
2026-04-29 13:46:32.815 [http-nio-8080-exec-1] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: POST, URI: /api/admin/employmentInformation/getEmploymentInformationPage, Controller: AdminEmploymentInformationController.getEmploymentInformationPage, IP: 0:0:0:0:0:0:0:1, Params: {"pageSize":"10000","pageNum":"1"}
2026-04-29 13:46:32.815 [http-nio-8080-exec-3] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: GET, URI: /api/admin/recruitPosition/queryAllRecruitPositionPage, Controller: AdminRecruitPositionController.queryAllRecruitPositionPage, IP: 0:0:0:0:0:0:0:1, Params: {"_t":"1777441592555"}
2026-04-29 13:46:32.815 [http-nio-8080-exec-2] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: GET, URI: /api/admin/industryMap/findAllIndustryMap, Controller: AdminIndustryMapController.findAllIndustryMap, IP: 0:0:0:0:0:0:0:1, Params: {"_t":"1777441592555"}
2026-04-29 13:46:32.882 [http-nio-8080-exec-2] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: IndustryMapServiceImpl, 方法: findAllIndustryMap, 参数: 无参数
2026-04-29 13:46:32.882 [http-nio-8080-exec-3] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: RecruitPositionServiceImpl, 方法: queryAllRecruitPositionPage, 参数: 无参数
2026-04-29 13:46:32.918 [http-nio-8080-exec-2] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service完成】类: IndustryMapServiceImpl, 方法: findAllIndustryMap, 返回值: [{"industryMapIndustryCode":1,"industryMapIndustryName":"暂未明确","createdTime":1767024000000,"updatedTime":1767024000000},{"industryMapIndustryCode":2,"industryMapIndustryName":"金融","createdTime":1765555200000,"updatedTime":1765555200000},{"industryMapIndustryCode":3,"industryMapIndustryName":"互联网","createdTime":1765555200000,"updatedTime":1765555200000}], 耗时: 36ms
2026-04-29 13:46:32.918 [http-nio-8080-exec-1] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: EmploymentInformationServiceImpl, 方法: getEmploymentInformationPage, 参数: [1,10000,{"employmentInformationCompanyName":""}]
2026-04-29 13:46:32.926 [http-nio-8080-exec-3] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service完成】类: RecruitPositionServiceImpl, 方法: queryAllRecruitPositionPage, 返回值: [{"recruitPositionId":1,"recruitPositionName":"暂未明确","createdTime":1767024000000,"updatedTime":1767024000000,"recruitPositionIndustryCode":1,"minMonthSalary":0.01,"maxMonthSalary":0.01,"weekWorkDayNum":1,"goodWelfare":"暂未明确"},{"recruitPositionId":2,"recruitPositionName":"java开发工程师","createdTime":1765555200000,"updatedTime":1765555200000,"recruitPositionIndustryCode":3,"minMonthSalary":2000,"maxMonthSalary":10000,"weekWorkDayNum":6,"goodWelfare":"五险一金"}], 耗时: 40ms
2026-04-29 13:46:33.015 [http-nio-8080-exec-1] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service完成】类: EmploymentInformationServiceImpl, 方法: getEmploymentInformationPage, 返回值: {"records":[{"employmentInformationId":1,"employmentInformationCompanyName":"字节跳动","employmentInformationIndustryCategoriesName":"互联网","employmentInformationCompanyType":4,"employmentInformationBatch":3,"employmentInformationRecruitPosition":2,"employmentInformationRecruitPositionName":"java开发工程师","employmentInformationRecruitObject":1,"employmentInformationRecruitLocationFirstName":["上海"],"employmentInformationRecruitLocationSecondName":["黄浦区"],"employmentInformationRecruitLocationDetail":["上海黄浦区"],"employmentInformationStartTime":1765641600000,"employmentInformationStopTime":1766592000000,"employmentInformationUpdatedTime":1765641600000,"employmentInformationOnlineApplicationStatus":"进行中","employmentInformationOfficialAnnouncement":"大厂","employmentInformationSubmissionWay":"https://jobs.bytedance.com/","employmentInformationEmployeeReferralCode":"aa"},{"employmentInformationId":2,"employmentInformationCompanyName":"阿里巴巴","employmentInformationIndustryCategoriesName":"互联网","employmentInformationCompanyType":4,"employmentInformationBatch":3,"employmentInformationRecruitPosition":2,"employmentInformationRecruitPositionName":"java开发工程师","employmentInformationRecruitObject":1,"employmentInformationRecruitLocationFirstName":["上海","北京"],"employmentInformationRecruitLocationSecondName":["徐汇区","朝阳区"],"employmentInformationRecruitLocationDetail":["上海徐汇区","北京朝阳区"],"employmentInformationStartTime":1768147200000,"employmentInformationStopTime":1770307200000,"employmentInformationUpdatedTime":1768147200000,"employmentInformationOnlineApplicationStatus":"进行中","employmentInformationOfficialAnnouncement":"超级大厂","employmentInformationSubmissionWay":"https://talent.alibaba.com/?lang=zh","employmentInformationEmployeeReferralCode":"无"}],"total":3,"size":10000,"current":1}, 耗时: 92ms
2026-04-29 13:46:33.034 [http-nio-8080-exec-2] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求结束】Method: GET, URI: /api/admin/industryMap/findAllIndustryMap, Controller: AdminIndustryMapController.findAllIndustryMap, Status: 200, Duration: 219ms
2026-04-29 13:46:33.034 [http-nio-8080-exec-3] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求结束】Method: GET, URI: /api/admin/recruitPosition/queryAllRecruitPositionPage, Controller: AdminRecruitPositionController.queryAllRecruitPositionPage, Status: 200, Duration: 220ms
2026-04-29 13:46:33.252 [http-nio-8080-exec-1] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求结束】Method: POST, URI: /api/admin/employmentInformation/getEmploymentInformationPage, Controller: AdminEmploymentInformationController.getEmploymentInformationPage, Status: 200, Duration: 438ms
2026-04-29 13:46:33.922 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==>  Preparing: SELECT admin_id,admin_account,admin_username,admin_email,admin_phone,admin_password,admin_image,admin_introduce,admin_state,admin_loginTime,deleted FROM admin_admin WHERE admin_id=? AND deleted=0
2026-04-29 13:46:33.923 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==> Parameters: 1(Integer)
2026-04-29 13:46:33.986 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.AdminMapper.selectById - <==      Total: 1
2026-04-29 13:46:33.987 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==>  Preparing: select * from admin_admin left join admin_admin_role on admin_admin.admin_id = admin_admin_role.adminId left join admin_role on admin_admin_role.roleId = admin_role.role_id and admin_role.deleted = 0 left join admin_role_permission on admin_role.role_id = admin_role_permission.roleId left join admin_permission on admin_role_permission.permissionId = admin_permission.permission_id and admin_permission.deleted = 0 where admin_admin.admin_id = ? and admin_admin.deleted = 0
2026-04-29 13:46:33.987 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==> Parameters: 1(Integer)
2026-04-29 13:46:34.024 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.A.findAdminInfoById - <==      Total: 1
2026-04-29 13:46:34.026 [http-nio-8080-exec-4] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: GET, URI: /api/admin/employmentInformation/getEmploymentInformationInfo, Controller: AdminEmploymentInformationController.getEmploymentInformationInfo, IP: 0:0:0:0:0:0:0:1, Params: {"_t":"1777441593782","employmentInformationId":"1"}
2026-04-29 13:46:34.079 [http-nio-8080-exec-4] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: EmploymentInformationServiceImpl, 方法: getEmploymentInformationInfo, 参数: [1]
2026-04-29 13:46:34.123 [http-nio-8080-exec-4] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service完成】类: EmploymentInformationServiceImpl, 方法: getEmploymentInformationInfo, 返回值: {"employmentInformationId":1,"employmentInformationCode":1,"employmentInformationCompanyName":"字节跳动","employmentInformationIndustryCategoriesName":"互联网","employmentInformationCompanyType":4,"employmentInformationBatch":3,"employmentInformationRecruitPosition":2,"employmentInformationRecruitPositionName":"java开发工程师","employmentInformationRecruitObject":1,"employmentInformationRecruitLocationFirstName":["上海"],"employmentInformationRecruitLocationSecondName":["黄浦区"],"employmentInformationRecruitLocationDetail":["上海黄浦区"],"employmentInformationStartTime":1765641600000,"employmentInformationStopTime":1766592000000,"employmentInformationUpdatedTime":1765641600000,"employmentInformationOnlineApplicationStatus":"进行中","employmentInformationOfficialAnnouncement":"大厂","employmentInformationSubmissionWay":"https://jobs.bytedance.com/","employmentInformationEmployeeReferralCode":"aa"}, 耗时: 42ms
2026-04-29 13:46:34.199 [http-nio-8080-exec-4] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求结束】Method: GET, URI: /api/admin/employmentInformation/getEmploymentInformationInfo, Controller: AdminEmploymentInformationController.getEmploymentInformationInfo, Status: 200, Duration: 173ms
2026-04-29 13:46:34.244 [http-nio-8080-exec-10] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==>  Preparing: SELECT admin_id,admin_account,admin_username,admin_email,admin_phone,admin_password,admin_image,admin_introduce,admin_state,admin_loginTime,deleted FROM admin_admin WHERE admin_id=? AND deleted=0
2026-04-29 13:46:34.245 [http-nio-8080-exec-10] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==> Parameters: 1(Integer)
2026-04-29 13:46:34.284 [http-nio-8080-exec-10] DEBUG c.z.e.m.m.a.AdminMapper.selectById - <==      Total: 1
2026-04-29 13:46:34.285 [http-nio-8080-exec-10] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==>  Preparing: select * from admin_admin left join admin_admin_role on admin_admin.admin_id = admin_admin_role.adminId left join admin_role on admin_admin_role.roleId = admin_role.role_id and admin_role.deleted = 0 left join admin_role_permission on admin_role.role_id = admin_role_permission.roleId left join admin_permission on admin_role_permission.permissionId = admin_permission.permission_id and admin_permission.deleted = 0 where admin_admin.admin_id = ? and admin_admin.deleted = 0
2026-04-29 13:46:34.286 [http-nio-8080-exec-10] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==> Parameters: 1(Integer)
2026-04-29 13:46:34.323 [http-nio-8080-exec-10] DEBUG c.z.e.m.m.a.A.findAdminInfoById - <==      Total: 1
2026-04-29 13:46:34.325 [http-nio-8080-exec-10] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: GET, URI: /api/admin/provinceMap/getAllProvince, Controller: AdminProvinceMapController.getAllProvince, IP: 0:0:0:0:0:0:0:1, Params: {"_t":"1777441594202"}
